record id,contact id,meeting date,survey status
zcrm_604467911545386993,zcrm_292199680779347507,11/12/2024 13:47,call 3
zcrm_296066614642841418,zcrm_303471500288903346,05/04/2025 05:21,call 1
zcrm_013069146530321149,zcrm_197215754480854321,02/04/2025 13:19,call 3
zcrm_684501052662132712,zcrm_868397270542061131,09/06/2025 03:55,call 3
zcrm_008112697676208451,zcrm_188306488057587410,18/05/2025 20:47,call 1
zcrm_158330410372324926,zcrm_759873947003565036,12/02/2025 14:33,call 2
zcrm_211526676367085074,zcrm_353803257496324534,27/04/2025 23:44,call 4
zcrm_725283935631139609,zcrm_152467209710648710,13/07/2025 11:15,survey failed
zcrm_641382480752221325,zcrm_131007794779632110,08/08/2025 22:00,survey completed
zcrm_558058244577345216,zcrm_505006900369319679,31/07/2024 12:25,call 1
zcrm_927472696304184413,zcrm_433516078777362453,09/05/2025 18:52,survey failed
zcrm_280154935713591292,zcrm_075042701063001330,12/06/2025 18:27,survey failed
zcrm_599524973213330895,zcrm_564090722616110888,30/01/2025 21:12,call 1
zcrm_743953617772020002,zcrm_091287153117411700,19/08/2024 07:51,call 3
zcrm_301665231359905265,zcrm_592208010965068654,13/05/2025 13:48,call 1
zcrm_894305926491578243,zcrm_948485530020984781,12/04/2025 11:09,call 4
zcrm_366207932823584033,zcrm_447560285916405181,08/07/2024 18:40,call 1
zcrm_499337732686537479,zcrm_543498522795438923,14/11/2024 21:12,survey failed
zcrm_982789732984136463,zcrm_729916812825152854,02/07/2025 12:49,call 2
zcrm_304263558384457647,zcrm_221688883340070972,09/08/2024 12:02,call 1
zcrm_540511320170292621,zcrm_925306846266776896,20/07/2024 13:01,call 2
zcrm_954047669156571079,zcrm_413196379499654860,17/06/2025 18:52,call 1
zcrm_843725521512223087,zcrm_115090134939859909,24/01/2025 15:12,call 3
zcrm_778289098865253724,zcrm_001562552843101318,22/08/2025 17:06,call 4
zcrm_585928335925094294,zcrm_468934187843823230,12/04/2025 03:00,survey failed
zcrm_982843637701763685,zcrm_617867693035325842,26/02/2025 16:00,survey failed
zcrm_200425524082952115,zcrm_358594945547589457,21/03/2025 06:22,call 5
zcrm_292989715679998411,zcrm_131232246179296013,27/12/2024 19:46,survey failed
zcrm_187812078245129093,zcrm_016985230743092065,01/09/2025 22:10,call 4
zcrm_506223589019611937,zcrm_955537590764407708,05/05/2025 15:42,call 4
zcrm_224850223340607177,zcrm_266186880384956425,17/04/2025 20:16,call 3
zcrm_677367143612930012,zcrm_298165173607140754,20/04/2025 01:46,call 3
zcrm_612019258263251097,zcrm_496252052158845633,16/04/2025 17:12,survey completed
zcrm_167219659513951171,zcrm_619360078208507674,11/08/2025 11:28,survey completed
zcrm_755011762534546403,zcrm_071388912588597228,08/03/2025 09:41,call 5
zcrm_202456071828672442,zcrm_053718172821290913,10/02/2025 18:56,call 4
zcrm_762304284240947403,zcrm_054772484021424983,17/11/2024 18:57,call 1
zcrm_223426917960536862,zcrm_837557278177178360,13/12/2024 19:10,survey completed
zcrm_655701807474678973,zcrm_689768660532941203,07/07/2025 17:49,survey failed
zcrm_436689685287686455,zcrm_606826840650079023,05/01/2025 09:39,survey completed
zcrm_060552208606285229,zcrm_233030648621746807,12/04/2025 17:53,call 2
zcrm_995052780853286886,zcrm_210698320106307960,26/02/2025 06:49,call 2
zcrm_620602693322890570,zcrm_898083818756644037,18/09/2024 11:31,survey failed
zcrm_404841712144657444,zcrm_572786369923379592,31/08/2025 08:21,call 1
zcrm_785545824360602036,zcrm_339777277232173946,13/05/2025 04:52,survey failed
zcrm_322196662644158134,zcrm_704164905431103830,12/09/2025 01:00,call 5
zcrm_312492856227361022,zcrm_160995635148029649,18/07/2024 00:18,call 2
zcrm_717610577665735698,zcrm_352158754291310405,04/03/2025 06:46,call 4
zcrm_048013855460343539,zcrm_751711407412120433,06/07/2024 03:21,call 3
zcrm_388398680048651076,zcrm_189744587760274078,06/12/2024 16:52,call 5
zcrm_691998478207182749,zcrm_574293348330521934,15/06/2025 01:50,call 4
zcrm_922683173465333584,zcrm_719021453099125539,25/05/2025 21:55,survey completed
zcrm_550827049172857197,zcrm_098333814664491771,11/11/2024 20:05,call 2
zcrm_842725543289249786,zcrm_495404260462843851,03/07/2024 16:08,call 5
zcrm_961816514686687193,zcrm_140596189398980408,21/07/2025 09:48,call 4
zcrm_737049655771281797,zcrm_849912335456488832,23/12/2024 16:10,call 3
zcrm_851479791219025153,zcrm_123093992788011768,15/08/2024 11:03,survey failed
zcrm_449546305638379574,zcrm_269967245189243040,10/04/2025 23:38,call 1
zcrm_742600646642102926,zcrm_979777249751762759,27/11/2024 23:20,survey failed
zcrm_027332964455226167,zcrm_853381165276474635,01/02/2025 23:55,call 5
zcrm_022166013142396031,zcrm_839659799050201476,22/09/2025 16:41,call 1
zcrm_132985886516346935,zcrm_074003330093983533,23/03/2025 14:00,survey failed
zcrm_211454417162509388,zcrm_361814799000156086,01/11/2024 17:32,call 2
zcrm_558307145808832815,zcrm_012207090649963782,27/07/2025 05:40,call 4
zcrm_287887443431066892,zcrm_418771393490001702,29/08/2024 02:17,survey completed
zcrm_847797015779582093,zcrm_935125372377058441,09/08/2024 04:34,survey failed
zcrm_271938562181307133,zcrm_510173777888247102,30/07/2024 02:26,call 3
zcrm_149943872149764396,zcrm_850862088237144249,29/04/2025 10:47,call 5
zcrm_589287687496766515,zcrm_135702062780724646,22/09/2024 18:04,call 3
zcrm_836264659327756093,zcrm_714605977729572478,24/05/2025 19:28,call 2
zcrm_033179184454509447,zcrm_492017532276993593,04/02/2025 20:58,call 1
zcrm_924673864324383192,zcrm_717847486011603432,27/04/2025 12:33,call 1
zcrm_461912370253564257,zcrm_234699723844384748,04/08/2024 05:23,call 2
zcrm_989918916712631930,zcrm_726016906068345047,30/05/2025 10:51,call 2
zcrm_071840222810298263,zcrm_426717135265269723,05/07/2024 21:15,survey failed
zcrm_362951495331186887,zcrm_829857596878696408,02/07/2025 23:07,call 4
zcrm_567462931587948272,zcrm_235200973213462586,29/04/2025 04:02,survey completed
zcrm_972772735905845277,zcrm_617587904950681912,10/07/2024 20:17,call 2
zcrm_032707084666480048,zcrm_224528224372939368,23/06/2025 09:18,call 4
zcrm_473774096890376725,zcrm_732534388692662754,19/08/2025 06:47,survey failed
zcrm_604684206385265791,zcrm_304241400757761851,26/06/2025 21:19,survey completed
zcrm_513344581812446230,zcrm_227258319864052861,16/08/2025 07:27,call 2
zcrm_319047963470821582,zcrm_350334641314686906,05/05/2025 02:30,call 1
zcrm_701622360798143296,zcrm_732451595035467381,27/12/2024 19:06,call 1
zcrm_633699274305641610,zcrm_107630262885110176,25/10/2024 17:03,call 1
zcrm_437180216817540515,zcrm_390992733064779076,17/08/2025 05:37,call 1
zcrm_875392412237842978,zcrm_758977453013098331,02/02/2025 00:41,survey completed
zcrm_213520180659408650,zcrm_160383266722943315,26/05/2025 07:00,call 1
zcrm_916273985310720583,zcrm_341394105659920147,17/08/2025 00:08,call 2
zcrm_005684299753383238,zcrm_002802450885316199,03/10/2024 01:39,call 4
zcrm_511749855941717135,zcrm_841410822707866856,22/09/2024 09:41,survey failed
zcrm_130164377156680997,zcrm_006280532695556928,12/02/2025 21:39,call 2
zcrm_253088241092592747,zcrm_744322322423449251,22/09/2024 00:51,call 5
zcrm_987188382846937243,zcrm_098683470172566356,16/08/2024 02:45,call 4
zcrm_261024217562547338,zcrm_186796600940334372,07/08/2025 03:26,survey completed
zcrm_861944473550742681,zcrm_234102255725508578,14/07/2024 05:41,call 1
zcrm_202662927496571127,zcrm_762502597373122292,08/06/2025 19:24,call 3
zcrm_831289877441899509,zcrm_866376763324527996,17/08/2024 20:57,call 5
zcrm_221512844478463906,zcrm_289322724123911051,07/03/2025 14:08,survey failed
zcrm_255364925306233684,zcrm_882117526630715886,29/10/2024 12:43,survey completed
zcrm_978769539536822771,zcrm_285317565600004607,10/04/2025 09:22,call 5
zcrm_396446991384538092,zcrm_664995311347546486,30/08/2024 15:58,call 1
zcrm_581550212139892182,zcrm_427607623177223298,23/08/2025 06:04,survey completed
zcrm_460529197608038790,zcrm_444304134067090340,21/03/2025 00:09,call 1
zcrm_570064747476501397,zcrm_941442662196754866,30/01/2025 00:14,survey failed
zcrm_386228238595080959,zcrm_531365634269806766,27/08/2024 03:03,call 3
zcrm_441435675856173520,zcrm_825401083793997892,01/11/2024 23:29,survey completed
zcrm_629399600894214251,zcrm_858828730860764628,10/02/2025 23:49,survey failed
zcrm_950488822784077778,zcrm_067690804024430306,02/05/2025 03:16,survey failed
zcrm_328089061836743457,zcrm_096147771311982978,01/09/2025 12:42,survey completed
zcrm_053946269704794723,zcrm_808225500765143577,10/07/2025 09:57,survey completed
zcrm_093565663577361660,zcrm_981139307225328140,27/02/2025 16:43,call 4
zcrm_007590255546989031,zcrm_152259816931658528,13/08/2024 12:41,survey failed
zcrm_903790918992495583,zcrm_755389350751596550,17/09/2025 04:15,call 1
zcrm_726344442823479410,zcrm_860484530432633416,20/06/2025 23:18,call 2
zcrm_331245653058887819,zcrm_521579311444850979,11/04/2025 14:37,survey failed
zcrm_404183747027606116,zcrm_390100761027702116,10/12/2024 17:18,call 5
zcrm_875208725589923911,zcrm_785511000818356208,07/04/2025 08:05,call 4
zcrm_618806233582552588,zcrm_581689136136350936,08/12/2024 19:31,survey failed
zcrm_696067735492706135,zcrm_222603068497715210,19/08/2024 03:48,call 2
zcrm_059058677012191252,zcrm_912914973926209847,08/05/2025 15:14,call 4
zcrm_943574922710951410,zcrm_349325090175193296,26/03/2025 03:44,call 2
zcrm_981639612907529901,zcrm_686872544241578789,22/03/2025 10:34,call 1
zcrm_349621758571280724,zcrm_040112041276506454,16/10/2024 22:40,survey completed
zcrm_737488905605099728,zcrm_058439311661418228,16/08/2025 19:37,call 1
zcrm_724471423493239468,zcrm_680569125196185581,19/07/2024 11:23,call 2
zcrm_331902130854880287,zcrm_520843881013880799,26/08/2025 09:23,call 1
zcrm_783984146405392287,zcrm_653662821169098942,02/04/2025 18:49,call 5
zcrm_932705262855157330,zcrm_942581011935828274,20/09/2024 10:36,survey completed
zcrm_663287443075970269,zcrm_956069961492896016,11/08/2025 09:55,survey failed
zcrm_214605896613417422,zcrm_891856427155679826,20/11/2024 10:56,call 4
zcrm_239433776545768651,zcrm_893390810724144809,30/08/2024 13:05,survey failed
zcrm_745121855376750237,zcrm_962412311628857305,10/11/2024 15:21,call 2
zcrm_864275529847569158,zcrm_304893150551959405,27/07/2025 12:21,survey failed
zcrm_564245822724997224,zcrm_837491838535152369,19/12/2024 21:06,call 5
zcrm_989884251088660360,zcrm_775968847473561307,24/08/2024 15:38,call 3
zcrm_044115363038776209,zcrm_266775049352663718,19/09/2024 00:17,call 3
zcrm_616511792378295942,zcrm_481499761653886365,19/09/2024 11:11,call 2
zcrm_767483530482840953,zcrm_777824515582377742,20/08/2024 05:36,call 5
zcrm_182140738849332749,zcrm_459129332724754993,28/12/2024 05:36,call 3
zcrm_211757504562162358,zcrm_743590216777604659,09/03/2025 07:32,survey completed
zcrm_508950635730188660,zcrm_533728256674818790,17/03/2025 23:25,call 2
zcrm_817658310237206478,zcrm_989023532280849163,09/08/2024 13:25,survey failed
zcrm_997542847719237706,zcrm_582469616496399832,13/05/2025 06:15,call 2
zcrm_252093899627501877,zcrm_822060948087749805,13/06/2025 20:15,call 3
zcrm_891812070265502116,zcrm_021619664239944002,05/08/2025 22:44,call 2
zcrm_310529763942554958,zcrm_657913814523102769,24/11/2024 01:06,call 5
zcrm_696955773327201003,zcrm_590159924906448560,24/12/2024 15:45,call 5
zcrm_035832216059105975,zcrm_502963047555569101,01/08/2025 07:24,survey completed
zcrm_189089146935026257,zcrm_611612604468717466,03/12/2024 18:09,call 1
zcrm_196377203971420936,zcrm_231460146549836018,27/02/2025 20:52,survey failed
zcrm_730595946837929411,zcrm_478168943310749699,31/07/2025 11:48,call 1
zcrm_623200017216880096,zcrm_293155945145264642,23/04/2025 00:36,call 1
zcrm_829660402245727914,zcrm_566674392959714856,05/02/2025 10:10,call 1
zcrm_321599582480456894,zcrm_318541302764629424,27/01/2025 22:28,survey failed
zcrm_496426459752678532,zcrm_696257773300308462,21/01/2025 00:22,call 1
zcrm_792309545384062574,zcrm_001216813712064949,11/07/2025 12:37,call 4
zcrm_614988817728900073,zcrm_736346803519769601,10/05/2025 01:46,call 5
zcrm_427825227389748167,zcrm_762334601349512676,23/08/2024 21:36,call 1
zcrm_269805927724162165,zcrm_042696017551709962,20/08/2024 06:25,call 5
zcrm_807585993850709091,zcrm_569106619861564725,27/08/2024 07:20,survey completed
zcrm_982629685474185051,zcrm_805440360107718745,20/03/2025 23:46,call 2
zcrm_333357842347391795,zcrm_633430546831772617,20/10/2024 18:38,call 3
zcrm_011226068157197515,zcrm_164386345412735322,10/08/2025 12:33,call 1
zcrm_522898650550877104,zcrm_419300051558430627,07/03/2025 18:15,call 3
zcrm_724691613445938483,zcrm_991244074559887535,06/11/2024 14:15,call 5
zcrm_790400847134457152,zcrm_652936262445438710,04/02/2025 13:14,call 2
zcrm_278677734121475080,zcrm_898257648244474601,13/09/2025 01:25,call 5
zcrm_414780063005985661,zcrm_797600988281028649,14/03/2025 04:41,survey completed
zcrm_468533527710442094,zcrm_123030561673816127,16/04/2025 20:43,call 4
zcrm_944819695060389697,zcrm_618592468492896353,07/09/2024 02:25,call 4
zcrm_632138471570462978,zcrm_155084265983573686,02/08/2025 18:22,call 1
zcrm_035776229170398007,zcrm_142856525842379212,25/10/2024 03:54,call 3
zcrm_759526149042138245,zcrm_912367397834165613,21/11/2024 10:01,survey completed
zcrm_886064943155365343,zcrm_426337956156949397,10/11/2024 13:16,survey failed
zcrm_395631376252395293,zcrm_586448239323354279,17/08/2025 15:56,call 5
zcrm_760267433009888303,zcrm_172203762009420010,15/03/2025 23:55,call 1
zcrm_930479937185411860,zcrm_979041935110188556,14/08/2024 19:46,survey completed
zcrm_385561978955688054,zcrm_431886421126703044,25/05/2025 01:09,call 5
zcrm_021062546284112752,zcrm_998821395675769060,21/08/2025 14:56,call 2
zcrm_416223062617420326,zcrm_085571776246825765,23/01/2025 07:11,survey failed
zcrm_033925691546580849,zcrm_537705445602324941,22/07/2025 10:00,call 1
zcrm_436549471421796965,zcrm_728073108090925263,07/05/2025 15:10,call 2
zcrm_106108298147156576,zcrm_238011530378994394,28/03/2025 06:06,survey failed
zcrm_853803925478561411,zcrm_998485523643838958,12/06/2025 17:04,survey completed
zcrm_830085522875188817,zcrm_881651367639206957,11/01/2025 16:20,survey failed
zcrm_352910350960165789,zcrm_806169279456479932,07/09/2024 14:11,call 1
zcrm_758368917062233527,zcrm_686090941702637294,01/11/2024 05:06,survey failed
zcrm_526424008149291388,zcrm_229460846922484082,14/08/2024 07:40,call 4
zcrm_278034038993372205,zcrm_595950903276934388,15/02/2025 02:13,call 1
zcrm_723306767367090483,zcrm_567035078854094360,28/02/2025 16:23,call 3
zcrm_123521765861333033,zcrm_397557357951104031,26/09/2024 23:42,survey completed
zcrm_393900693591435459,zcrm_584696911069236820,19/06/2025 07:07,call 4
zcrm_314282785037658820,zcrm_623534468041334092,20/05/2025 20:31,survey completed
zcrm_684442545308756884,zcrm_311442954028824147,22/07/2024 03:03,survey failed
zcrm_673122654362128164,zcrm_691060305558467060,02/11/2024 20:48,call 3
zcrm_505296618854887599,zcrm_573004614810776081,22/05/2025 10:05,call 3
zcrm_330552661469846668,zcrm_599028425880471969,27/12/2024 15:36,call 5
zcrm_970240919567267153,zcrm_147914608392906759,26/08/2024 01:16,call 4
zcrm_318359825471280745,zcrm_850196269954691301,09/12/2024 21:30,call 1
zcrm_509102203217330954,zcrm_172344459846930182,15/09/2025 09:39,survey failed
zcrm_247315916210250897,zcrm_982500354630214031,26/04/2025 20:48,call 4
zcrm_333970756581975752,zcrm_129359001125001358,13/04/2025 00:08,call 5
zcrm_975402712426883852,zcrm_610802181090001808,20/04/2025 01:45,call 5
zcrm_974079445486062059,zcrm_538642288856580321,25/08/2024 03:48,call 2
zcrm_288545361584840888,zcrm_171754982019075738,06/11/2024 11:51,call 4
zcrm_503281795898990195,zcrm_045077684401401581,14/08/2025 19:40,call 4
zcrm_457859533285023372,zcrm_782572312091154636,30/05/2025 00:32,call 1
zcrm_396487849478108685,zcrm_082233509287244589,12/06/2025 08:14,call 1
zcrm_316525474124223053,zcrm_757991390102949338,05/09/2025 05:53,call 4
zcrm_346180129406845567,zcrm_291726349290583266,18/11/2024 13:15,call 5
zcrm_554935230751148197,zcrm_625939282090118150,20/07/2025 06:03,survey failed
zcrm_000844313791285990,zcrm_516415904054750212,25/05/2025 15:28,call 4
zcrm_401358656861155212,zcrm_043872746522220918,02/09/2025 12:34,call 2
zcrm_546625641218268425,zcrm_618644052615290392,15/07/2024 10:35,call 3
zcrm_303401436015097184,zcrm_506629113956523471,12/04/2025 12:00,call 3
zcrm_597733627284270456,zcrm_721611730392470170,07/06/2025 12:17,call 2
zcrm_801550516876410618,zcrm_712695965579342733,12/09/2024 05:14,call 3
zcrm_791470495910468571,zcrm_353109167320049779,04/04/2025 06:27,call 5
zcrm_312003086811740623,zcrm_037735119141309663,25/04/2025 11:10,survey completed
zcrm_104381187665878261,zcrm_799222228808808814,21/12/2024 06:40,survey failed
zcrm_993711319322810408,zcrm_792310889622535693,20/08/2024 03:02,survey completed
zcrm_121618977282510838,zcrm_150152348531711634,19/11/2024 04:54,survey failed
zcrm_272586190031175005,zcrm_230461369833156234,19/02/2025 08:29,call 1
zcrm_426893597112160705,zcrm_165951661992238557,04/02/2025 07:46,survey failed
zcrm_604948886913859951,zcrm_775302313864052575,06/02/2025 13:08,call 4
zcrm_180883733151147099,zcrm_847368631568662698,14/03/2025 07:08,call 2
zcrm_045981779455891523,zcrm_969959860242124310,29/11/2024 05:44,survey completed
zcrm_946740502983301797,zcrm_733956391600446612,31/05/2025 01:53,call 3
zcrm_032985525957434878,zcrm_536664890623957079,11/04/2025 08:47,survey completed
zcrm_519667802491410711,zcrm_272193493672710487,03/12/2024 09:45,survey failed
zcrm_580749472253323249,zcrm_173951290958660305,09/01/2025 17:00,survey failed
zcrm_518698457370882361,zcrm_804686440204599144,14/07/2025 04:06,call 2
zcrm_483064155218906024,zcrm_112988595904072741,02/01/2025 10:59,call 4
zcrm_805559924324946080,zcrm_120879993632267655,22/06/2025 19:07,survey failed
zcrm_346175290489258582,zcrm_517625150448100107,17/08/2024 02:31,survey failed
zcrm_874623822017789586,zcrm_782872880021987429,05/05/2025 19:05,survey failed
zcrm_975139456723228006,zcrm_737662199219748369,24/01/2025 02:49,call 2
zcrm_103619346734835698,zcrm_528167680155995777,03/09/2025 15:28,call 3
zcrm_337934906744746287,zcrm_924847051424008829,24/01/2025 01:43,call 3
zcrm_882789765977095692,zcrm_512265763754256208,13/07/2025 18:16,call 3
zcrm_271021678014590744,zcrm_183699718294614636,26/08/2025 14:17,call 1
zcrm_733557567922904834,zcrm_650855142293149518,14/07/2024 20:44,survey completed
